,accuracy_score(train),precision_score(train),recall_score(train),f1_score(train),accuracy_score(test),precision_score(test),recall_score(test),f1_score(test)
498,0.979840243,0.994334278,0.957272727,0.975451598,0.661094225,0.634408602,0.432234432,0.51416122
499,0.979840243,0.99247413,0.959090909,0.975496995,0.656534954,0.623036649,0.435897436,0.512931034
500,0.984404717,0.994397759,0.968181818,0.981114694,0.668693009,0.643979058,0.450549451,0.530172414
501,0.97527577,0.996164909,0.944545455,0.969668689,0.671732523,0.641791045,0.472527473,0.544303797
502,0.985545835,0.997191011,0.968181818,0.982472325,0.641337386,0.604519774,0.391941392,0.475555556
503,0.978699125,0.995256167,0.953636364,0.974001857,0.665653495,0.643243243,0.435897436,0.519650655
504,0.976797261,0.993352327,0.950909091,0.971667441,0.656534954,0.615763547,0.457875458,0.525210084
505,0.979459871,0.996204934,0.954545455,0.974930362,0.664133739,0.62745098,0.468864469,0.536687631
506,0.978699125,0.99245283,0.956363636,0.974074074,0.664133739,0.628712871,0.465201465,0.534736842
507,0.984024344,0.990723562,0.970909091,0.980716253,0.659574468,0.618357488,0.468864469,0.533333333
508,0.982502853,0.998109641,0.96,0.978683967,0.64893617,0.616666667,0.406593407,0.490066225
509,0.980600989,0.987906977,0.965454545,0.976551724,0.641337386,0.594871795,0.424908425,0.495726496
510,0.981742107,0.994360902,0.961818182,0.977818854,0.656534954,0.624338624,0.432234432,0.510822511
511,0.982883226,0.995305164,0.963636364,0.979214781,0.655015198,0.608490566,0.472527473,0.531958763
512,0.977558007,0.994301994,0.951818182,0.972596377,0.636778116,0.580188679,0.450549451,0.507216495
513,0.980600989,0.997156398,0.956363636,0.976334107,0.676291793,0.647058824,0.483516484,0.553459119
514,0.982502853,0.998109641,0.96,0.978683967,0.647416413,0.592760181,0.47985348,0.530364372
515,0.985165462,0.997188379,0.967272727,0.982002769,0.633738602,0.571428571,0.468864469,0.515090543
516,0.978699125,0.99245283,0.956363636,0.974074074,0.655015198,0.611650485,0.461538462,0.526096033
517,0.980981362,0.99249531,0.961818182,0.976915974,0.665653495,0.630541872,0.468864469,0.537815126
518,0.977177634,0.994296578,0.950909091,0.972118959,0.647416413,0.613259669,0.406593407,0.488986784
519,0.983263598,0.992537313,0.967272727,0.979742173,0.629179331,0.571428571,0.424908425,0.487394958
520,0.98212248,0.994366197,0.962727273,0.978290993,0.665653495,0.629268293,0.472527473,0.539748954
521,0.980220616,0.996212121,0.956363636,0.975881262,0.658054711,0.626315789,0.435897436,0.514038877
522,0.979840243,0.993402451,0.958181818,0.975474317,0.639817629,0.592783505,0.421245421,0.492505353
523,0.979840243,0.995269631,0.956363636,0.975428836,0.661094225,0.631578947,0.43956044,0.518358531
524,0.984785089,0.994402985,0.969090909,0.981583794,0.658054711,0.615384615,0.468864469,0.532224532
525,0.982502853,0.998109641,0.96,0.978683967,0.659574468,0.621890547,0.457875458,0.52742616
526,0.979459871,0.993396226,0.957272727,0.975,0.655015198,0.626373626,0.417582418,0.501098901
527,0.983643971,0.998114986,0.962727273,0.980101805,0.658054711,0.612149533,0.47985348,0.53798768
528,0.981361734,0.99342723,0.961818182,0.977367206,0.658054711,0.62,0.454212454,0.524312896
529,0.982883226,0.995305164,0.963636364,0.979214781,0.664133739,0.619266055,0.494505495,0.549898167
530,0.979840243,0.996208531,0.955454545,0.975406032,0.6443769,0.598984772,0.432234432,0.50212766
531,0.977177634,0.995238095,0.95,0.972093023,0.680851064,0.664921466,0.465201465,0.547413793
532,0.983643971,0.995313964,0.965454545,0.980156899,0.635258359,0.585492228,0.413919414,0.484978541
533,0.98212248,0.997167139,0.96,0.978230662,0.651975684,0.617021277,0.424908425,0.503253796
534,0.978699125,0.991525424,0.957272727,0.974098057,0.641337386,0.589371981,0.446886447,0.508333333
535,0.98212248,0.996229972,0.960909091,0.97825081,0.650455927,0.614973262,0.421245421,0.5
536,0.984404717,0.998118532,0.964545455,0.981044845,0.650455927,0.612565445,0.428571429,0.504310345
537,0.980981362,0.99904943,0.955454545,0.976765799,0.659574468,0.621890547,0.457875458,0.52742616
538,0.983643971,0.992544268,0.968181818,0.980211689,0.638297872,0.584541063,0.443223443,0.504166667
539,0.983643971,0.996244131,0.964545455,0.980138568,0.671732523,0.655737705,0.43956044,0.526315789
540,0.977558007,0.995242626,0.950909091,0.972570897,0.642857143,0.59223301,0.446886447,0.509394572
541,0.979459871,0.999045802,0.951818182,0.974860335,0.633738602,0.580808081,0.421245421,0.488322718
542,0.982502853,0.994371482,0.963636364,0.978762696,0.645896657,0.595238095,0.457875458,0.517598344
543,0.979079498,0.99620133,0.953636364,0.97445425,0.653495441,0.613065327,0.446886447,0.516949153
544,0.979079498,0.994323557,0.955454545,0.974501623,0.651975684,0.614583333,0.432234432,0.507526882
545,0.979079498,0.995260664,0.954545455,0.974477958,0.656534954,0.614634146,0.461538462,0.527196653
546,0.977558007,0.99713467,0.949090909,0.972519795,0.662613982,0.626865672,0.461538462,0.53164557
547,0.984024344,0.994392523,0.967272727,0.980645161,0.664133739,0.636842105,0.443223443,0.522678186
548,0.979079498,0.994323557,0.955454545,0.974501623,0.662613982,0.630769231,0.450549451,0.525641026
549,0.981361734,0.997161779,0.958181818,0.977283264,0.64893617,0.603960396,0.446886447,0.513684211
550,0.980600989,0.997156398,0.956363636,0.976334107,0.674772036,0.649746193,0.468864469,0.544680851
551,0.97793838,0.9943074,0.952727273,0.973073352,0.665653495,0.626794258,0.47985348,0.543568465
552,0.980600989,0.993414864,0.96,0.976421637,0.641337386,0.594871795,0.424908425,0.495726496
553,0.979079498,0.992459943,0.957272727,0.97454882,0.659574468,0.632432432,0.428571429,0.510917031
554,0.982502853,0.996233522,0.961818182,0.978723404,0.661094225,0.62755102,0.450549451,0.524520256
555,0.977558007,0.99713467,0.949090909,0.972519795,0.680851064,0.663212435,0.468864469,0.549356223
556,0.980220616,0.994339623,0.958181818,0.975925926,0.647416413,0.595348837,0.468864469,0.524590164
557,0.986686953,0.996272134,0.971818182,0.983893235,0.67781155,0.651741294,0.47985348,0.552742616
558,0.987828072,0.996282528,0.974545455,0.985294118,0.623100304,0.564766839,0.399267399,0.467811159
559,0.982502853,0.993445693,0.964545455,0.978782288,0.6443769,0.596059113,0.443223443,0.508403361
560,0.975656143,0.994274809,0.947272727,0.970204842,0.670212766,0.650537634,0.443223443,0.527233115
561,0.979840243,0.997150997,0.954545455,0.975383186,0.656534954,0.614634146,0.461538462,0.527196653
562,0.980220616,0.992481203,0.96,0.975970425,0.638297872,0.587939698,0.428571429,0.495762712
563,0.980981362,0.994350282,0.96,0.976873265,0.659574468,0.618357488,0.468864469,0.533333333
564,0.982502853,0.995300752,0.962727273,0.978743068,0.630699088,0.578947368,0.402930403,0.475161987
565,0.981361734,0.998104265,0.957272727,0.977262181,0.638297872,0.584541063,0.443223443,0.504166667
566,0.977177634,0.995238095,0.95,0.972093023,0.671732523,0.644670051,0.465201465,0.540425532
567,0.981361734,0.992502343,0.962727273,0.977388094,0.683890578,0.677595628,0.454212454,0.543859649
568,0.983643971,0.997177799,0.963636364,0.980120203,0.6443769,0.601036269,0.424908425,0.497854077
569,0.980600989,0.993414864,0.96,0.976421637,0.655015198,0.612745098,0.457875458,0.524109015
570,0.980600989,0.991565136,0.961818182,0.976465159,0.661094225,0.628865979,0.446886447,0.52248394
571,0.98212248,0.996229972,0.960909091,0.97825081,0.659574468,0.624365482,0.450549451,0.523404255
572,0.984024344,0.998116761,0.963636364,0.980573543,0.638297872,0.590673575,0.417582418,0.489270386
573,0.976797261,0.995233556,0.949090909,0.971614705,0.645896657,0.611111111,0.402930403,0.485651214
574,0.974515025,0.993314231,0.945454545,0.968793666,0.650455927,0.611398964,0.432234432,0.506437768
575,0.984785089,0.99905838,0.964545455,0.981498612,0.642857143,0.598958333,0.421245421,0.494623656
576,0.985926208,0.993500464,0.972727273,0.983004134,0.6443769,0.594202899,0.450549451,0.5125
577,0.982502853,0.992523364,0.965454545,0.978801843,0.647416413,0.605128205,0.432234432,0.504273504
578,0.980981362,0.99249531,0.961818182,0.976915974,0.679331307,0.658163265,0.472527473,0.55010661
579,0.978318752,0.994312796,0.953636364,0.973549884,0.641337386,0.592039801,0.435897436,0.502109705
580,0.981742107,0.993433396,0.962727273,0.977839335,0.632218845,0.577889447,0.421245421,0.487288136
581,0.97793838,0.995247148,0.951818182,0.973048327,0.668693009,0.629107981,0.490842491,0.551440329
582,0.980220616,0.994339623,0.958181818,0.975925926,0.645896657,0.6,0.43956044,0.507399577
583,0.980981362,0.998102467,0.956363636,0.976787372,0.674772036,0.652849741,0.461538462,0.540772532
584,0.981742107,0.995291902,0.960909091,0.977798335,0.639817629,0.587378641,0.443223443,0.505219207
585,0.984024344,0.996247655,0.965454545,0.980609418,0.653495441,0.617801047,0.432234432,0.50862069
586,0.981361734,0.99342723,0.961818182,0.977367206,0.659574468,0.623115578,0.454212454,0.525423729
587,0.980220616,0.993408663,0.959090909,0.975948196,0.653495441,0.613065327,0.446886447,0.516949153
588,0.984785089,0.995327103,0.968181818,0.98156682,0.664133739,0.626213592,0.472527473,0.538622129
589,0.981742107,0.997164461,0.959090909,0.977757183,0.662613982,0.622009569,0.476190476,0.539419087
590,0.981361734,0.995287465,0.96,0.977325312,0.645896657,0.594339623,0.461538462,0.519587629
591,0.979840243,0.996208531,0.955454545,0.975406032,0.667173252,0.632352941,0.472527473,0.540880503
592,0.97527577,0.991452991,0.949090909,0.969809568,0.623100304,0.562189055,0.413919414,0.476793249
593,0.984024344,0.995318352,0.966363636,0.980627306,0.665653495,0.64640884,0.428571429,0.515418502
594,0.98212248,0.994366197,0.962727273,0.978290993,0.671732523,0.646153846,0.461538462,0.538461538
595,0.981361734,0.99342723,0.961818182,0.977367206,0.64893617,0.612903226,0.417582418,0.496732026
596,0.985165462,0.994408201,0.97,0.982052462,0.629179331,0.568075117,0.443223443,0.497942387
597,0.984404717,0.996251172,0.966363636,0.981079834,0.655015198,0.613861386,0.454212454,0.522105263
598,0.978699125,0.998091603,0.950909091,0.973929236,0.659574468,0.628272251,0.43956044,0.517241379
599,0.974515025,0.992373689,0.946363636,0.968822708,0.67325228,0.651041667,0.457875458,0.537634409
600,0.984785089,0.997185741,0.966363636,0.981532779,0.659574468,0.62962963,0.435897436,0.515151515
601,0.975656143,0.996168582,0.945454545,0.970149254,0.659574468,0.619512195,0.465201465,0.531380753
602,0.977558007,0.99243141,0.953636364,0.972647195,0.651975684,0.61,0.446886447,0.515856237
603,0.981742107,0.997164461,0.959090909,0.977757183,0.67325228,0.651041667,0.457875458,0.537634409
604,0.97793838,0.992438563,0.954545455,0.973123262,0.650455927,0.601895735,0.465201465,0.524793388
605,0.981361734,0.991580917,0.963636364,0.977408944,0.645896657,0.602040816,0.432234432,0.503198294
606,0.983263598,0.992537313,0.967272727,0.979742173,0.670212766,0.634615385,0.483516484,0.548856549
607,0.983263598,0.993457944,0.966363636,0.979723502,0.656534954,0.61352657,0.465201465,0.529166667
608,0.98212248,0.997167139,0.96,0.978230662,0.658054711,0.627659574,0.432234432,0.511930586
609,0.976036516,0.992402659,0.95,0.970738504,0.6443769,0.590697674,0.465201465,0.520491803
610,0.98212248,0.997167139,0.96,0.978230662,0.661094225,0.628865979,0.446886447,0.52248394
611,0.978318752,0.994312796,0.953636364,0.973549884,0.653495441,0.607655502,0.465201465,0.526970954
612,0.983263598,0.995309568,0.964545455,0.979686057,0.636778116,0.584158416,0.432234432,0.496842105
613,0.978699125,0.991525424,0.957272727,0.974098057,0.668693009,0.634146341,0.476190476,0.543933054
614,0.983263598,0.997175141,0.962727273,0.979648474,0.635258359,0.585492228,0.413919414,0.484978541
615,0.978318752,0.993377483,0.954545455,0.973574409,0.632218845,0.584699454,0.391941392,0.469298246
616,0.982883226,0.996237065,0.962727273,0.979195562,0.650455927,0.612565445,0.428571429,0.504310345
617,0.977177634,0.996183206,0.949090909,0.972067039,0.642857143,0.594059406,0.43956044,0.505263158
618,0.981742107,0.997164461,0.959090909,0.977757183,0.665653495,0.64640884,0.428571429,0.515418502
619,0.976416889,0.990548204,0.952727273,0.971269694,0.664133739,0.632653061,0.454212454,0.528784648
620,0.97793838,0.988742964,0.958181818,0.97322253,0.665653495,0.635897436,0.454212454,0.52991453
621,0.986686953,0.996272134,0.971818182,0.983893235,0.629179331,0.573604061,0.413919414,0.480851064
622,0.977177634,0.994296578,0.950909091,0.972118959,0.650455927,0.617486339,0.413919414,0.495614035
623,0.978699125,0.993383743,0.955454545,0.974050046,0.667173252,0.640625,0.450549451,0.529032258
624,0.976416889,0.988700565,0.954545455,0.971322849,0.656534954,0.61928934,0.446886447,0.519148936
625,0.978699125,0.994318182,0.954545455,0.974025974,0.635258359,0.582089552,0.428571429,0.493670886
626,0.980981362,0.994350282,0.96,0.976873265,0.664133739,0.628712871,0.465201465,0.534736842
627,0.976036516,0.994280267,0.948181818,0.970684039,0.641337386,0.597883598,0.413919414,0.489177489
628,0.977558007,0.986903648,0.959090909,0.972798525,0.651975684,0.61,0.446886447,0.515856237
629,0.981361734,0.996222852,0.959090909,0.977304308,0.647416413,0.604060914,0.435897436,0.506382979
630,0.979459871,0.997148289,0.953636364,0.974907063,0.632218845,0.578680203,0.417582418,0.485106383
631,0.977558007,0.996186845,0.95,0.97254537,0.632218845,0.577114428,0.424908425,0.489451477
632,0.980981362,0.991573034,0.962727273,0.976937269,0.656534954,0.611374408,0.472527473,0.533057851
633,0.983643971,0.994387278,0.966363636,0.980175196,0.656534954,0.625668449,0.428571429,0.508695652
634,0.974515025,0.991436727,0.947272727,0.968851697,0.659574468,0.624365482,0.450549451,0.523404255
635,0.976797261,0.990557129,0.953636364,0.971746179,0.647416413,0.610810811,0.413919414,0.493449782
636,0.980600989,0.993414864,0.96,0.976421637,0.656534954,0.627027027,0.424908425,0.506550218
637,0.98212248,0.996229972,0.960909091,0.97825081,0.665653495,0.638743455,0.446886447,0.525862069
638,0.970711297,0.99805258,0.931818182,0.963798778,0.665653495,0.64171123,0.43956044,0.52173913
639,0.978318752,0.990592662,0.957272727,0.973647712,0.651975684,0.605769231,0.461538462,0.523908524
640,0.981361734,0.994355597,0.960909091,0.977346278,0.655015198,0.617346939,0.443223443,0.515991471
641,0.980600989,0.997156398,0.956363636,0.976334107,0.6443769,0.590697674,0.465201465,0.520491803
642,0.979459871,0.996204934,0.954545455,0.974930362,0.655015198,0.612745098,0.457875458,0.524109015
643,0.97793838,0.991509434,0.955454545,0.973148148,0.674772036,0.651282051,0.465201465,0.542735043
644,0.985165462,0.991658943,0.972727273,0.982101882,0.665653495,0.634517766,0.457875458,0.531914894
645,0.979079498,0.99620133,0.953636364,0.97445425,0.610942249,0.543589744,0.388278388,0.452991453
646,0.979840243,0.99247413,0.959090909,0.975496995,0.635258359,0.580487805,0.435897436,0.49790795
647,0.980981362,0.994350282,0.96,0.976873265,0.671732523,0.63902439,0.47985348,0.548117155
648,0.977558007,0.993364929,0.952727273,0.97262181,0.656534954,0.627027027,0.424908425,0.506550218
649,0.983643971,0.996244131,0.964545455,0.980138568,0.655015198,0.613861386,0.454212454,0.522105263
650,0.978318752,0.993377483,0.954545455,0.973574409,0.641337386,0.587677725,0.454212454,0.512396694
651,0.978318752,0.994312796,0.953636364,0.973549884,0.659574468,0.635359116,0.421245421,0.50660793
652,0.980220616,0.998098859,0.954545455,0.975836431,0.671732523,0.646153846,0.461538462,0.538461538
653,0.983263598,0.995309568,0.964545455,0.979686057,0.64893617,0.605,0.443223443,0.511627907
654,0.980220616,0.995274102,0.957272727,0.975903614,0.629179331,0.576719577,0.399267399,0.471861472
655,0.98212248,0.99343955,0.963636364,0.978311029,0.670212766,0.647368421,0.450549451,0.531317495
656,0.978318752,0.992445703,0.955454545,0.973598888,0.633738602,0.58,0.424908425,0.490486258
657,0.980981362,0.995283019,0.959090909,0.976851852,0.671732523,0.640394089,0.476190476,0.546218487
658,0.980600989,0.994344958,0.959090909,0.976399815,0.642857143,0.598958333,0.421245421,0.494623656
659,0.981742107,0.992509363,0.963636364,0.977859779,0.650455927,0.609137056,0.43956044,0.510638298
660,0.981361734,0.992502343,0.962727273,0.977388094,0.661094225,0.632978723,0.435897436,0.51626898
661,0.978318752,0.992445703,0.955454545,0.973598888,0.639817629,0.589108911,0.435897436,0.501052632
662,0.983643971,0.995313964,0.965454545,0.980156899,0.655015198,0.612745098,0.457875458,0.524109015
663,0.984404717,0.995322732,0.967272727,0.98109728,0.633738602,0.579207921,0.428571429,0.492631579
664,0.978318752,0.992445703,0.955454545,0.973598888,0.656534954,0.620512821,0.443223443,0.517094017
665,0.979459871,0.993396226,0.957272727,0.975,0.627659574,0.566666667,0.435897436,0.492753623
666,0.982883226,0.995305164,0.963636364,0.979214781,0.659574468,0.624365482,0.450549451,0.523404255
667,0.981361734,0.99342723,0.961818182,0.977367206,0.6443769,0.596059113,0.443223443,0.508403361
668,0.976797261,0.993352327,0.950909091,0.971667441,0.662613982,0.628140704,0.457875458,0.529661017
669,0.97793838,0.995247148,0.951818182,0.973048327,0.658054711,0.618811881,0.457875458,0.526315789
670,0.985165462,0.996258185,0.968181818,0.982019364,0.6443769,0.586666667,0.483516484,0.530120482
671,0.982883226,0.993451824,0.965454545,0.979253112,0.630699088,0.572815534,0.432234432,0.492693111
672,0.979459871,0.990619137,0.96,0.975069252,0.661094225,0.626262626,0.454212454,0.526539278
673,0.979459871,0.988785047,0.961818182,0.975115207,0.662613982,0.633507853,0.443223443,0.521551724
674,0.977177634,0.993358634,0.951818182,0.972144847,0.641337386,0.585253456,0.465201465,0.518367347
675,0.972993534,0.992344498,0.942727273,0.966899767,0.64893617,0.6,0.461538462,0.52173913
676,0.98212248,0.995296331,0.961818182,0.97827092,0.664133739,0.621495327,0.487179487,0.546201232
677,0.979459871,0.993396226,0.957272727,0.975,0.653495441,0.611940299,0.450549451,0.518987342
678,0.983643971,0.997177799,0.963636364,0.980120203,0.650455927,0.603864734,0.457875458,0.520833333
679,0.984024344,0.998116761,0.963636364,0.980573543,0.638297872,0.584541063,0.443223443,0.504166667
680,0.979459871,0.992467043,0.958181818,0.975023127,0.642857143,0.597938144,0.424908425,0.496788009
681,0.974134652,0.991428571,0.946363636,0.968372093,0.633738602,0.580808081,0.421245421,0.488322718
682,0.98212248,0.996229972,0.960909091,0.97825081,0.6443769,0.601036269,0.424908425,0.497854077
683,0.977558007,0.994301994,0.951818182,0.972596377,0.656534954,0.615763547,0.457875458,0.525210084
684,0.980981362,0.995283019,0.959090909,0.976851852,0.635258359,0.584615385,0.417582418,0.487179487
685,0.98212248,0.994366197,0.962727273,0.978290993,0.64893617,0.602941176,0.450549451,0.51572327
686,0.981742107,0.993433396,0.962727273,0.977839335,0.647416413,0.60199005,0.443223443,0.510548523
687,0.982502853,0.998109641,0.96,0.978683967,0.680851064,0.653658537,0.490842491,0.560669456
688,0.982502853,0.996233522,0.961818182,0.978723404,0.656534954,0.620512821,0.443223443,0.517094017
689,0.981361734,0.997161779,0.958181818,0.977283264,0.651975684,0.615789474,0.428571429,0.505399568
690,0.977177634,0.994296578,0.950909091,0.972118959,0.664133739,0.626213592,0.472527473,0.538622129
691,0.98212248,0.998107852,0.959090909,0.978210478,0.638297872,0.587939698,0.428571429,0.495762712
692,0.980981362,0.994350282,0.96,0.976873265,0.656534954,0.606334842,0.490842491,0.542510121
693,0.980220616,0.9971537,0.955454545,0.975858867,0.642857143,0.597938144,0.424908425,0.496788009
694,0.980600989,0.997156398,0.956363636,0.976334107,0.633738602,0.58,0.424908425,0.490486258
695,0.978318752,0.994312796,0.953636364,0.973549884,0.635258359,0.577464789,0.450549451,0.50617284
696,0.982883226,0.998111426,0.960909091,0.979157017,0.641337386,0.592964824,0.432234432,0.5
697,0.979459871,0.992467043,0.958181818,0.975023127,0.656534954,0.621761658,0.43956044,0.515021459
698,0.980220616,0.994339623,0.958181818,0.975925926,0.659574468,0.624365482,0.450549451,0.523404255
699,0.984404717,0.997183099,0.965454545,0.981062356,0.651975684,0.606796117,0.457875458,0.521920668
700,0.984024344,0.996247655,0.965454545,0.980609418,0.639817629,0.590909091,0.428571429,0.496815287
701,0.980981362,0.991573034,0.962727273,0.976937269,0.658054711,0.621212121,0.450549451,0.522292994
702,0.980981362,0.994350282,0.96,0.976873265,0.667173252,0.635,0.465201465,0.536997886
703,0.978699125,0.994318182,0.954545455,0.974025974,0.665653495,0.628019324,0.476190476,0.541666667
704,0.978318752,0.996194101,0.951818182,0.973500697,0.656534954,0.608294931,0.483516484,0.53877551
705,0.978318752,0.997140133,0.950909091,0.973476035,0.647416413,0.612021858,0.41025641,0.49122807
706,0.984785089,0.997185741,0.966363636,0.981532779,0.658054711,0.621212121,0.450549451,0.522292994
707,0.979079498,0.997145576,0.952727273,0.974430497,0.651975684,0.613402062,0.435897436,0.509635974
708,0.97527577,0.990521327,0.95,0.969837587,0.638297872,0.582938389,0.450549451,0.508264463
709,0.984404717,0.994397759,0.968181818,0.981114694,0.647416413,0.604060914,0.435897436,0.506382979
710,0.981742107,0.997164461,0.959090909,0.977757183,0.6443769,0.595121951,0.446886447,0.510460251
711,0.978699125,0.995256167,0.953636364,0.974001857,0.64893617,0.599056604,0.465201465,0.52371134
712,0.980600989,0.996215705,0.957272727,0.97635605,0.667173252,0.643617021,0.443223443,0.52494577
713,0.976797261,0.994291151,0.95,0.971641097,0.650455927,0.609137056,0.43956044,0.510638298
714,0.983263598,0.995309568,0.964545455,0.979686057,0.651975684,0.612244898,0.43956044,0.511727079
715,0.974515025,0.997112608,0.941818182,0.968676952,0.6443769,0.598984772,0.432234432,0.50212766
716,0.981361734,0.990662932,0.964545455,0.977429756,0.638297872,0.587939698,0.428571429,0.495762712
717,0.988588817,0.998137803,0.974545455,0.986200552,0.642857143,0.594059406,0.43956044,0.505263158
718,0.982883226,0.992530345,0.966363636,0.979272225,0.639817629,0.588235294,0.43956044,0.503144654
719,0.98212248,0.996229972,0.960909091,0.97825081,0.659574468,0.61722488,0.472527473,0.53526971
720,0.98212248,0.99251637,0.964545455,0.978331028,0.655015198,0.610576923,0.465201465,0.528066528
721,0.979459871,0.995265152,0.955454545,0.974953618,0.651975684,0.606796117,0.457875458,0.521920668
722,0.985165462,0.998122066,0.966363636,0.981986143,0.6443769,0.6,0.428571429,0.5
723,0.981361734,0.99342723,0.961818182,0.977367206,0.661094225,0.62755102,0.450549451,0.524520256
724,0.975656143,0.991461101,0.95,0.970287837,0.638297872,0.592592593,0.41025641,0.484848485
725,0.978318752,0.996194101,0.951818182,0.973500697,0.641337386,0.593908629,0.428571429,0.49787234
726,0.978699125,0.994318182,0.954545455,0.974025974,0.650455927,0.614973262,0.421245421,0.5
727,0.978699125,0.996197719,0.952727273,0.973977695,0.641337386,0.591133005,0.43956044,0.504201681
728,0.979079498,0.993389991,0.956363636,0.974525243,0.639817629,0.591836735,0.424908425,0.49466951
729,0.983643971,0.999055713,0.961818182,0.980083372,0.67325228,0.651041667,0.457875458,0.537634409
730,0.984404717,0.996251172,0.966363636,0.981079834,0.645896657,0.6,0.43956044,0.507399577
731,0.979840243,0.995269631,0.956363636,0.975428836,0.655015198,0.612745098,0.457875458,0.524109015
732,0.984024344,0.995318352,0.966363636,0.980627306,0.64893617,0.602941176,0.450549451,0.51572327
733,0.976797261,0.994291151,0.95,0.971641097,0.64893617,0.607142857,0.435897436,0.507462687
734,0.984024344,0.989814815,0.971818182,0.980733945,0.653495441,0.611940299,0.450549451,0.518987342
735,0.983263598,0.996240602,0.963636364,0.979667283,0.641337386,0.583710407,0.472527473,0.522267206
736,0.980220616,0.995274102,0.957272727,0.975903614,0.627659574,0.571428571,0.41025641,0.47761194
737,0.98212248,0.997167139,0.96,0.978230662,0.664133739,0.62745098,0.468864469,0.536687631
738,0.981742107,0.996226415,0.96,0.977777778,0.641337386,0.595854922,0.421245421,0.493562232
739,0.980600989,0.989729225,0.963636364,0.976508521,0.664133739,0.638297872,0.43956044,0.520607375
740,0.979459871,0.997148289,0.953636364,0.974907063,0.664133739,0.647727273,0.417582418,0.5077951
741,0.972613161,0.992337165,0.941818182,0.96641791,0.639817629,0.592783505,0.421245421,0.492505353
742,0.979459871,0.989700375,0.960909091,0.975092251,0.662613982,0.626865672,0.461538462,0.53164557
743,0.977558007,0.995242626,0.950909091,0.972570897,0.653495441,0.603686636,0.47985348,0.534693878
744,0.98630658,0.996268657,0.970909091,0.983425414,0.630699088,0.573529412,0.428571429,0.490566038
745,0.98212248,0.996229972,0.960909091,0.97825081,0.629179331,0.566210046,0.454212454,0.504065041
746,0.978318752,0.990592662,0.957272727,0.973647712,0.635258359,0.583756345,0.421245421,0.489361702
747,0.984024344,0.994392523,0.967272727,0.980645161,0.645896657,0.603092784,0.428571429,0.501070664
