,accuracy_score(train),precision_score(train),recall_score(train),f1_score(train),accuracy_score(test),precision_score(test),recall_score(test),f1_score(test)
748,0.980600989,0.993414864,0.96,0.976421637,0.655015198,0.616161616,0.446886447,0.518046709
749,0.982883226,0.999053926,0.96,0.979137691,0.64893617,0.608247423,0.432234432,0.505353319
750,0.98212248,0.996229972,0.960909091,0.97825081,0.647416413,0.605128205,0.432234432,0.504273504
751,0.978699125,0.99245283,0.956363636,0.974074074,0.632218845,0.570776256,0.457875458,0.508130081
752,0.978699125,0.997142857,0.951818182,0.973953488,0.642857143,0.596938776,0.428571429,0.498933902
753,0.980600989,0.992488263,0.960909091,0.976443418,0.626139818,0.569948187,0.402930403,0.472103004
754,0.976797261,0.994291151,0.95,0.971641097,0.64893617,0.606060606,0.43956044,0.50955414
755,0.973754279,0.996150144,0.940909091,0.967741935,0.645896657,0.605263158,0.421245421,0.496760259
756,0.984404717,0.995322732,0.967272727,0.98109728,0.668693009,0.639593909,0.461538462,0.536170213
757,0.981361734,0.992502343,0.962727273,0.977388094,0.655015198,0.621052632,0.432234432,0.509719222
758,0.980981362,0.994350282,0.96,0.976873265,0.621580547,0.565934066,0.377289377,0.452747253
759,0.980600989,0.993414864,0.96,0.976421637,0.664133739,0.625,0.476190476,0.540540541
760,0.976416889,0.994285714,0.949090909,0.971162791,0.650455927,0.606965174,0.446886447,0.514767932
761,0.976416889,0.994285714,0.949090909,0.971162791,0.651975684,0.61,0.446886447,0.515856237
762,0.984785089,0.991651206,0.971818182,0.981634527,0.636778116,0.583333333,0.435897436,0.498951782
763,0.979840243,0.996208531,0.955454545,0.975406032,0.655015198,0.621052632,0.432234432,0.509719222
764,0.98212248,0.995296331,0.961818182,0.97827092,0.633738602,0.585106383,0.402930403,0.477223427
765,0.979079498,0.994323557,0.955454545,0.974501623,0.665653495,0.626794258,0.47985348,0.543568465
766,0.982502853,0.991604478,0.966363636,0.978821363,0.656534954,0.625668449,0.428571429,0.508695652
767,0.976416889,0.994285714,0.949090909,0.971162791,0.645896657,0.604166667,0.424908425,0.498924731
768,0.983263598,0.992537313,0.967272727,0.979742173,0.641337386,0.592039801,0.435897436,0.502109705
769,0.980220616,0.995274102,0.957272727,0.975903614,0.661094225,0.631578947,0.43956044,0.518358531
770,0.976036516,0.997123682,0.945454545,0.97060196,0.64893617,0.6,0.461538462,0.52173913
771,0.979459871,0.995265152,0.955454545,0.974953618,0.650455927,0.616216216,0.417582418,0.497816594
772,0.980981362,0.989738806,0.964545455,0.976979742,0.664133739,0.626213592,0.472527473,0.538622129
773,0.981361734,0.990662932,0.964545455,0.977429756,0.647416413,0.609625668,0.417582418,0.495652174
774,0.97793838,0.995247148,0.951818182,0.973048327,0.647416413,0.615819209,0.399267399,0.484444444
775,0.981361734,0.992502343,0.962727273,0.977388094,0.671732523,0.637681159,0.483516484,0.55
776,0.981361734,0.996222852,0.959090909,0.977304308,0.655015198,0.617346939,0.443223443,0.515991471
777,0.973754279,0.989553656,0.947272727,0.967951695,0.64893617,0.602941176,0.450549451,0.51572327
778,0.974515025,0.996157541,0.942727273,0.968706212,0.641337386,0.591133005,0.43956044,0.504201681
779,0.978699125,0.993383743,0.955454545,0.974050046,0.638297872,0.587939698,0.428571429,0.495762712
780,0.973754279,0.994247363,0.942727273,0.967802147,0.633738602,0.585106383,0.402930403,0.477223427
781,0.980220616,0.996212121,0.956363636,0.975881262,0.668693009,0.639593909,0.461538462,0.536170213
782,0.98212248,0.995296331,0.961818182,0.97827092,0.633738602,0.581632653,0.417582418,0.486140725
783,0.976036516,0.997123682,0.945454545,0.97060196,0.629179331,0.56937799,0.435897436,0.493775934
784,0.979840243,0.995269631,0.956363636,0.975428836,0.64893617,0.606060606,0.43956044,0.50955414
785,0.985165462,0.996258185,0.968181818,0.982019364,0.656534954,0.615763547,0.457875458,0.525210084
786,0.98212248,0.99343955,0.963636364,0.978311029,0.655015198,0.607476636,0.476190476,0.533880903
787,0.985165462,0.995331466,0.969090909,0.982035928,0.661094225,0.617924528,0.47985348,0.540206186
788,0.976797261,0.993352327,0.950909091,0.971667441,0.6443769,0.594202899,0.450549451,0.5125
789,0.981742107,0.994360902,0.961818182,0.977818854,0.645896657,0.606382979,0.417582418,0.494577007
790,0.976416889,0.995229008,0.948181818,0.97113594,0.650455927,0.6,0.472527473,0.528688525
791,0.980600989,0.994344958,0.959090909,0.976399815,0.638297872,0.588832487,0.424908425,0.493617021
792,0.984404717,0.997183099,0.965454545,0.981062356,0.655015198,0.625,0.421245421,0.503282276
793,0.982502853,0.994371482,0.963636364,0.978762696,0.658054711,0.621212121,0.450549451,0.522292994
794,0.981361734,0.995287465,0.96,0.977325312,0.659574468,0.620689655,0.461538462,0.529411765
795,0.981361734,0.998104265,0.957272727,0.977262181,0.651975684,0.607843137,0.454212454,0.519916143
796,0.983643971,0.995313964,0.965454545,0.980156899,0.670212766,0.634615385,0.483516484,0.548856549
797,0.979459871,0.996204934,0.954545455,0.974930362,0.633738602,0.583333333,0.41025641,0.48172043
798,0.98212248,0.995296331,0.961818182,0.97827092,0.636778116,0.590425532,0.406593407,0.481561822
799,0.98212248,0.995296331,0.961818182,0.97827092,0.653495441,0.619047619,0.428571429,0.506493506
800,0.978318752,0.991517436,0.956363636,0.973623323,0.653495441,0.615384615,0.43956044,0.512820513
801,0.981361734,0.997161779,0.958181818,0.977283264,0.67781155,0.672316384,0.435897436,0.528888889
802,0.977558007,0.990574929,0.955454545,0.972697825,0.674772036,0.643902439,0.483516484,0.552301255
803,0.980981362,0.994350282,0.96,0.976873265,0.64893617,0.605,0.443223443,0.511627907
804,0.984785089,0.996254682,0.967272727,0.981549815,0.650455927,0.603864734,0.457875458,0.520833333
805,0.984785089,0.993482309,0.97,0.981600736,0.656534954,0.61352657,0.465201465,0.529166667
806,0.978699125,0.99245283,0.956363636,0.974074074,0.636778116,0.594444444,0.391941392,0.472406181
807,0.981361734,0.989748369,0.965454545,0.977450529,0.668693009,0.643979058,0.450549451,0.530172414
808,0.976797261,0.993352327,0.950909091,0.971667441,0.642857143,0.59223301,0.446886447,0.509394572
809,0.978699125,0.99245283,0.956363636,0.974074074,0.650455927,0.609137056,0.43956044,0.510638298
810,0.978699125,0.998091603,0.950909091,0.973929236,0.664133739,0.625,0.476190476,0.540540541
811,0.977558007,0.994301994,0.951818182,0.972596377,0.632218845,0.575609756,0.432234432,0.493723849
812,0.983263598,0.995309568,0.964545455,0.979686057,0.647416413,0.60199005,0.443223443,0.510548523
813,0.97793838,0.993371212,0.953636364,0.97309833,0.653495441,0.604651163,0.476190476,0.532786885
814,0.980220616,0.995274102,0.957272727,0.975903614,0.653495441,0.608695652,0.461538462,0.525
815,0.984785089,1,0.963636364,0.981481481,0.6443769,0.598984772,0.432234432,0.50212766
816,0.979840243,0.994334278,0.957272727,0.975451598,0.655015198,0.629213483,0.41025641,0.496674058
817,0.983643971,0.990714949,0.97,0.980248048,0.635258359,0.587301587,0.406593407,0.480519481
818,0.979079498,0.995260664,0.954545455,0.974477958,0.67325228,0.642156863,0.47985348,0.549266247
819,0.98212248,0.995296331,0.961818182,0.97827092,0.639817629,0.586538462,0.446886447,0.507276507
820,0.984024344,0.994392523,0.967272727,0.980645161,0.671732523,0.641791045,0.472527473,0.544303797
821,0.980220616,0.996212121,0.956363636,0.975881262,0.647416413,0.604060914,0.435897436,0.506382979
822,0.978318752,0.992445703,0.955454545,0.973598888,0.64893617,0.599056604,0.465201465,0.52371134
823,0.984404717,0.993476235,0.969090909,0.981132075,0.670212766,0.645833333,0.454212454,0.533333333
824,0.97793838,0.990583804,0.956363636,0.973172988,0.642857143,0.6,0.417582418,0.492440605
825,0.978318752,0.997140133,0.950909091,0.973476035,0.64893617,0.610526316,0.424908425,0.501079914
826,0.979840243,0.99247413,0.959090909,0.975496995,0.647416413,0.6,0.450549451,0.514644351
827,0.978699125,0.997142857,0.951818182,0.973953488,0.632218845,0.582887701,0.399267399,0.473913043
828,0.987067326,0.994434137,0.974545455,0.984389348,0.641337386,0.597883598,0.413919414,0.489177489
829,0.976797261,0.991485336,0.952727273,0.971719981,0.661094225,0.634408602,0.432234432,0.51416122
830,0.980600989,0.992488263,0.960909091,0.976443418,0.639817629,0.586538462,0.446886447,0.507276507
831,0.980981362,0.996219282,0.958181818,0.976830399,0.64893617,0.6,0.461538462,0.52173913
832,0.98212248,0.998107852,0.959090909,0.978210478,0.635258359,0.588235294,0.402930403,0.47826087
833,0.979079498,0.997145576,0.952727273,0.974430497,0.638297872,0.592592593,0.41025641,0.484848485
834,0.985165462,0.995331466,0.969090909,0.982035928,0.658054711,0.627659574,0.432234432,0.511930586
835,0.982502853,0.994371482,0.963636364,0.978762696,0.668693009,0.641025641,0.457875458,0.534188034
836,0.980981362,0.995283019,0.959090909,0.976851852,0.64893617,0.607142857,0.435897436,0.507462687
837,0.984404717,0.988919668,0.973636364,0.981218507,0.664133739,0.632653061,0.454212454,0.528784648
838,0.984785089,0.993482309,0.97,0.981600736,0.664133739,0.623809524,0.47985348,0.542443064
839,0.983643971,0.993464052,0.967272727,0.980193459,0.658054711,0.609090909,0.490842491,0.543610548
840,0.984404717,0.997183099,0.965454545,0.981062356,0.638297872,0.581395349,0.457875458,0.512295082
841,0.980600989,0.994344958,0.959090909,0.976399815,0.661094225,0.634408602,0.432234432,0.51416122
842,0.976416889,0.993346008,0.95,0.971189591,0.653495441,0.614213198,0.443223443,0.514893617
843,0.983643971,0.997177799,0.963636364,0.980120203,0.676291793,0.657894737,0.457875458,0.539956803
844,0.981742107,0.995291902,0.960909091,0.977798335,0.667173252,0.640625,0.450549451,0.529032258
845,0.979459871,0.995265152,0.955454545,0.974953618,0.636778116,0.587628866,0.417582418,0.488222698
846,0.981742107,0.990671642,0.965454545,0.977900552,0.656534954,0.61928934,0.446886447,0.519148936
847,0.985926208,0.996265173,0.97,0.982957163,0.658054711,0.613207547,0.476190476,0.536082474
848,0.982883226,0.995305164,0.963636364,0.979214781,0.6443769,0.596059113,0.443223443,0.508403361
849,0.979840243,0.99809705,0.953636364,0.975360298,0.645896657,0.599009901,0.443223443,0.509473684
850,0.97793838,0.996190476,0.950909091,0.973023256,0.668693009,0.625570776,0.501831502,0.556910569
851,0.985545835,0.995335821,0.97,0.982504604,0.636778116,0.583333333,0.435897436,0.498951782
852,0.981361734,0.994355597,0.960909091,0.977346278,0.655015198,0.638554217,0.388278388,0.482915718
853,0.979459871,0.994328922,0.956363636,0.97497683,0.647416413,0.6,0.450549451,0.514644351
854,0.982502853,0.996233522,0.961818182,0.978723404,0.670212766,0.637254902,0.476190476,0.545073375
855,0.977558007,0.994301994,0.951818182,0.972596377,0.632218845,0.579487179,0.413919414,0.482905983
856,0.97793838,0.992438563,0.954545455,0.973123262,0.655015198,0.612745098,0.457875458,0.524109015
857,0.980220616,0.993408663,0.959090909,0.975948196,0.645896657,0.598039216,0.446886447,0.511530398
858,0.983643971,0.996244131,0.964545455,0.980138568,0.656534954,0.616915423,0.454212454,0.523206751
859,0.980981362,0.994350282,0.96,0.976873265,0.645896657,0.595238095,0.457875458,0.517598344
860,0.978699125,0.990601504,0.958181818,0.974121996,0.653495441,0.607655502,0.465201465,0.526970954
861,0.981742107,0.995291902,0.960909091,0.977798335,0.633738602,0.578431373,0.432234432,0.49475891
862,0.981742107,0.991588785,0.964545455,0.977880184,0.658054711,0.625,0.43956044,0.516129032
863,0.981361734,0.994355597,0.960909091,0.977346278,0.642857143,0.604395604,0.402930403,0.483516484
864,0.982502853,0.997169811,0.960909091,0.978703704,0.653495441,0.610837438,0.454212454,0.521008403
865,0.982883226,0.993451824,0.965454545,0.979253112,0.651975684,0.614583333,0.432234432,0.507526882
866,0.979840243,0.993402451,0.958181818,0.975474317,0.627659574,0.568627451,0.424908425,0.486373166
867,0.981361734,0.999050332,0.956363636,0.977241059,0.67325228,0.638095238,0.490842491,0.554865424
868,0.980220616,0.995274102,0.957272727,0.975903614,0.626139818,0.567164179,0.417582418,0.481012658
869,0.982502853,0.994371482,0.963636364,0.978762696,0.665653495,0.631840796,0.465201465,0.535864979
870,0.980220616,0.996212121,0.956363636,0.975881262,0.64893617,0.608247423,0.432234432,0.505353319
871,0.97793838,0.995247148,0.951818182,0.973048327,0.64893617,0.6,0.461538462,0.52173913
872,0.984404717,0.998118532,0.964545455,0.981044845,0.647416413,0.605128205,0.432234432,0.504273504
873,0.978318752,0.993377483,0.954545455,0.973574409,0.639817629,0.590909091,0.428571429,0.496815287
874,0.983263598,0.998113208,0.961818182,0.97962963,0.662613982,0.632124352,0.446886447,0.52360515
875,0.98212248,0.99251637,0.964545455,0.978331028,0.650455927,0.61025641,0.435897436,0.508547009
876,0.979079498,0.997145576,0.952727273,0.974430497,0.636778116,0.585858586,0.424908425,0.492569002
877,0.980220616,0.995274102,0.957272727,0.975903614,0.639817629,0.591836735,0.424908425,0.49466951
878,0.976416889,0.995229008,0.948181818,0.97113594,0.647416413,0.606217617,0.428571429,0.502145923
879,0.981361734,0.995287465,0.96,0.977325312,0.624620061,0.5625,0.428571429,0.486486486
880,0.976416889,0.993346008,0.95,0.971189591,0.656534954,0.623036649,0.435897436,0.512931034
881,0.981361734,0.994355597,0.960909091,0.977346278,0.656534954,0.615763547,0.457875458,0.525210084
882,0.985926208,0.997193639,0.969090909,0.982941448,0.630699088,0.580645161,0.395604396,0.470588235
883,0.981361734,0.994355597,0.960909091,0.977346278,0.653495441,0.601809955,0.487179487,0.538461538
884,0.981361734,0.996222852,0.959090909,0.977304308,0.635258359,0.583756345,0.421245421,0.489361702
885,0.978699125,0.991525424,0.957272727,0.974098057,0.627659574,0.568627451,0.424908425,0.486373166
886,0.979840243,0.993402451,0.958181818,0.975474317,0.645896657,0.601010101,0.435897436,0.505307856
887,0.983263598,0.993457944,0.966363636,0.979723502,0.650455927,0.61025641,0.435897436,0.508547009
888,0.979459871,0.993396226,0.957272727,0.975,0.638297872,0.588832487,0.424908425,0.493617021
889,0.982883226,0.991612302,0.967272727,0.979291302,0.641337386,0.587677725,0.454212454,0.512396694
890,0.981361734,0.998104265,0.957272727,0.977262181,0.629179331,0.572139303,0.421245421,0.485232068
891,0.978699125,0.995256167,0.953636364,0.974001857,0.653495441,0.615384615,0.43956044,0.512820513
892,0.978318752,0.988753515,0.959090909,0.973696354,0.650455927,0.616216216,0.417582418,0.497816594
893,0.980981362,0.994350282,0.96,0.976873265,0.655015198,0.608490566,0.472527473,0.531958763
894,0.982883226,0.997172479,0.961818182,0.979176307,0.667173252,0.64516129,0.43956044,0.522875817
895,0.982883226,0.993451824,0.965454545,0.979253112,0.653495441,0.610837438,0.454212454,0.521008403
896,0.984024344,0.997180451,0.964545455,0.980591497,0.647416413,0.597156398,0.461538462,0.520661157
897,0.978699125,0.995256167,0.953636364,0.974001857,0.636778116,0.580188679,0.450549451,0.507216495
898,0.980220616,0.996212121,0.956363636,0.975881262,0.642857143,0.607954545,0.391941392,0.476614699
899,0.978318752,0.996194101,0.951818182,0.973500697,0.655015198,0.621052632,0.432234432,0.509719222
900,0.982502853,0.995300752,0.962727273,0.978743068,0.633738602,0.576190476,0.443223443,0.501035197
901,0.980981362,0.990654206,0.963636364,0.976958525,0.6443769,0.6,0.428571429,0.5
902,0.981361734,0.997161779,0.958181818,0.977283264,0.653495441,0.616580311,0.435897436,0.510729614
903,0.984024344,0.996247655,0.965454545,0.980609418,0.659574468,0.624365482,0.450549451,0.523404255
904,0.980220616,0.991557223,0.960909091,0.975992613,0.647416413,0.605128205,0.432234432,0.504273504
905,0.985165462,0.997188379,0.967272727,0.982002769,0.661094225,0.614678899,0.490842491,0.545824847
906,0.981742107,0.995291902,0.960909091,0.977798335,0.633738602,0.583333333,0.41025641,0.48172043
907,0.977177634,0.994296578,0.950909091,0.972118959,0.653495441,0.610837438,0.454212454,0.521008403
908,0.976036516,0.993339676,0.949090909,0.970711297,0.626139818,0.569230769,0.406593407,0.474358974
909,0.977558007,0.99243141,0.953636364,0.972647195,0.647416413,0.606217617,0.428571429,0.502145923
910,0.983263598,0.996240602,0.963636364,0.979667283,0.635258359,0.592178771,0.388278388,0.469026549
911,0.978318752,0.989671362,0.958181818,0.973672055,0.655015198,0.611650485,0.461538462,0.526096033
912,0.983643971,0.996244131,0.964545455,0.980138568,0.636778116,0.582524272,0.43956044,0.501043841
913,0.981742107,0.990671642,0.965454545,0.977900552,0.647416413,0.608465608,0.421245421,0.497835498
914,0.983643971,0.995313964,0.965454545,0.980156899,0.641337386,0.596858639,0.417582418,0.49137931
915,0.98212248,0.997167139,0.96,0.978230662,0.665653495,0.643243243,0.435897436,0.519650655
916,0.980220616,0.994339623,0.958181818,0.975925926,0.64893617,0.607142857,0.435897436,0.507462687
917,0.983263598,0.992537313,0.967272727,0.979742173,0.6443769,0.598984772,0.432234432,0.50212766
918,0.977558007,0.991501416,0.954545455,0.972672534,0.632218845,0.572769953,0.446886447,0.502057613
919,0.973754279,0.989553656,0.947272727,0.967951695,0.655015198,0.622340426,0.428571429,0.507592191
920,0.978318752,0.992445703,0.955454545,0.973598888,0.64893617,0.607142857,0.435897436,0.507462687
921,0.979840243,0.993402451,0.958181818,0.975474317,0.664133739,0.632653061,0.454212454,0.528784648
922,0.984024344,0.997180451,0.964545455,0.980591497,0.635258359,0.578947368,0.443223443,0.502074689
923,0.980600989,0.996215705,0.957272727,0.97635605,0.651975684,0.614583333,0.432234432,0.507526882
924,0.978318752,0.996194101,0.951818182,0.973500697,0.661094225,0.635869565,0.428571429,0.512035011
925,0.980220616,0.996212121,0.956363636,0.975881262,0.665653495,0.625592417,0.483516484,0.545454545
926,0.980981362,0.996219282,0.958181818,0.976830399,0.659574468,0.636871508,0.417582418,0.504424779
927,0.979459871,0.992467043,0.958181818,0.975023127,0.664133739,0.63,0.461538462,0.532769556
928,0.974895397,0.993320611,0.946363636,0.969273743,0.638297872,0.587064677,0.432234432,0.497890295
929,0.980600989,0.995278565,0.958181818,0.976377953,0.67325228,0.646464646,0.468864469,0.543524416
930,0.981361734,0.992502343,0.962727273,0.977388094,0.64893617,0.606060606,0.43956044,0.50955414
931,0.979079498,0.991533396,0.958181818,0.974572353,0.64893617,0.602941176,0.450549451,0.51572327
932,0.980220616,0.992481203,0.96,0.975970425,0.629179331,0.572864322,0.417582418,0.483050847
933,0.978318752,0.994312796,0.953636364,0.973549884,0.64893617,0.612903226,0.417582418,0.496732026
934,0.982502853,0.994371482,0.963636364,0.978762696,0.667173252,0.629807692,0.47985348,0.544698545
935,0.979459871,0.995265152,0.955454545,0.974953618,0.645896657,0.605263158,0.421245421,0.496760259
936,0.981361734,0.994355597,0.960909091,0.977346278,0.658054711,0.621212121,0.450549451,0.522292994
937,0.980600989,0.993414864,0.96,0.976421637,0.67325228,0.654255319,0.450549451,0.53362256
938,0.978699125,0.993383743,0.955454545,0.974050046,0.665653495,0.630541872,0.468864469,0.537815126
939,0.980220616,0.993408663,0.959090909,0.975948196,0.645896657,0.601010101,0.435897436,0.505307856
940,0.984404717,0.995322732,0.967272727,0.98109728,0.635258359,0.583756345,0.421245421,0.489361702
941,0.980981362,0.99904943,0.955454545,0.976765799,0.656534954,0.620512821,0.443223443,0.517094017
942,0.980981362,0.996219282,0.958181818,0.976830399,0.651975684,0.61,0.446886447,0.515856237
943,0.983263598,0.993457944,0.966363636,0.979723502,0.629179331,0.57591623,0.402930403,0.474137931
944,0.980220616,0.993408663,0.959090909,0.975948196,0.664133739,0.632653061,0.454212454,0.528784648
945,0.982502853,0.995300752,0.962727273,0.978743068,0.656534954,0.624338624,0.432234432,0.510822511
946,0.987067326,0.994434137,0.974545455,0.984389348,0.658054711,0.62,0.454212454,0.524312896
947,0.980600989,0.999048525,0.954545455,0.976290098,0.635258359,0.589189189,0.399267399,0.475982533
948,0.984785089,0.996254682,0.967272727,0.981549815,0.650455927,0.611398964,0.432234432,0.506437768
949,0.976416889,0.995229008,0.948181818,0.97113594,0.64893617,0.602941176,0.450549451,0.51572327
950,0.979079498,0.990610329,0.959090909,0.974595843,0.655015198,0.606481481,0.47985348,0.535787321
951,0.981742107,0.995291902,0.960909091,0.977798335,0.639817629,0.587378641,0.443223443,0.505219207
952,0.981742107,0.996226415,0.96,0.977777778,0.668693009,0.631578947,0.483516484,0.547717842
953,0.979459871,0.993396226,0.957272727,0.975,0.642857143,0.595959596,0.432234432,0.501061571
954,0.981742107,0.997164461,0.959090909,0.977757183,0.623100304,0.560386473,0.424908425,0.483333333
955,0.985165462,0.996258185,0.968181818,0.982019364,0.633738602,0.586021505,0.399267399,0.474945534
956,0.979079498,0.993389991,0.956363636,0.974525243,0.655015198,0.60952381,0.468864469,0.530020704
957,0.974515025,0.990503324,0.948181818,0.968880632,0.674772036,0.649746193,0.468864469,0.544680851
958,0.980600989,0.996215705,0.957272727,0.97635605,0.655015198,0.611650485,0.461538462,0.526096033
959,0.981361734,0.995287465,0.96,0.977325312,0.633738602,0.581632653,0.417582418,0.486140725
960,0.980600989,0.996215705,0.957272727,0.97635605,0.67325228,0.652631579,0.454212454,0.535637149
961,0.976036516,0.993339676,0.949090909,0.970711297,0.650455927,0.604878049,0.454212454,0.518828452
962,0.982502853,0.997169811,0.960909091,0.978703704,0.645896657,0.595238095,0.457875458,0.517598344
963,0.976797261,0.993352327,0.950909091,0.971667441,0.64893617,0.605,0.443223443,0.511627907
964,0.979459871,0.994328922,0.956363636,0.97497683,0.632218845,0.575609756,0.432234432,0.493723849
965,0.984785089,0.990740741,0.972727273,0.981651376,0.630699088,0.578125,0.406593407,0.477419355
966,0.979840243,0.994334278,0.957272727,0.975451598,0.639817629,0.597826087,0.402930403,0.481400438
967,0.978699125,0.991525424,0.957272727,0.974098057,0.653495441,0.613065327,0.446886447,0.516949153
968,0.979079498,0.995260664,0.954545455,0.974477958,0.655015198,0.618556701,0.43956044,0.51391863
969,0.975656143,0.994274809,0.947272727,0.970204842,0.647416413,0.595348837,0.468864469,0.524590164
970,0.982883226,0.995305164,0.963636364,0.979214781,0.653495441,0.613065327,0.446886447,0.516949153
971,0.981361734,0.995287465,0.96,0.977325312,0.6443769,0.598984772,0.432234432,0.50212766
972,0.983263598,0.995309568,0.964545455,0.979686057,0.665653495,0.635897436,0.454212454,0.52991453
973,0.973754279,0.995196926,0.941818182,0.967772069,0.624620061,0.564356436,0.417582418,0.48
974,0.977558007,0.996186845,0.95,0.97254537,0.664133739,0.634020619,0.450549451,0.526766595
975,0.981361734,0.995287465,0.96,0.977325312,0.64893617,0.609375,0.428571429,0.503225806
976,0.982502853,0.996233522,0.961818182,0.978723404,0.668693009,0.639593909,0.461538462,0.536170213
977,0.984024344,0.991635688,0.97,0.980698529,0.655015198,0.616161616,0.446886447,0.518046709
978,0.982883226,0.995305164,0.963636364,0.979214781,0.6443769,0.59798995,0.435897436,0.504237288
979,0.98212248,0.996229972,0.960909091,0.97825081,0.671732523,0.637681159,0.483516484,0.55
980,0.98212248,0.995296331,0.961818182,0.97827092,0.667173252,0.636363636,0.461538462,0.535031847
981,0.98212248,0.994366197,0.962727273,0.978290993,0.618541033,0.556701031,0.395604396,0.462526767
982,0.979459871,0.995265152,0.955454545,0.974953618,0.661094225,0.62254902,0.465201465,0.532494759
983,0.979840243,0.995269631,0.956363636,0.975428836,0.653495441,0.617801047,0.432234432,0.50862069
984,0.984404717,0.997183099,0.965454545,0.981062356,0.655015198,0.626373626,0.417582418,0.501098901
985,0.97793838,0.992438563,0.954545455,0.973123262,0.6443769,0.606557377,0.406593407,0.486842105
986,0.983263598,0.998113208,0.961818182,0.97962963,0.64893617,0.597222222,0.472527473,0.527607362
987,0.981361734,0.994355597,0.960909091,0.977346278,0.662613982,0.617511521,0.490842491,0.546938776
988,0.981361734,0.99342723,0.961818182,0.977367206,0.671732523,0.63507109,0.490842491,0.553719008
989,0.980981362,0.996219282,0.958181818,0.976830399,0.676291793,0.653061224,0.468864469,0.545842217
990,0.984404717,0.995322732,0.967272727,0.98109728,0.653495441,0.62295082,0.417582418,0.5
991,0.980220616,0.991557223,0.960909091,0.975992613,0.647416413,0.612021858,0.41025641,0.49122807
992,0.980600989,0.996215705,0.957272727,0.97635605,0.651975684,0.611111111,0.443223443,0.513800425
993,0.984024344,0.993470149,0.968181818,0.980662983,0.638297872,0.583732057,0.446886447,0.506224066
994,0.98212248,0.995296331,0.961818182,0.97827092,0.6443769,0.598984772,0.432234432,0.50212766
995,0.98212248,0.995296331,0.961818182,0.97827092,0.656534954,0.610328638,0.476190476,0.534979424
996,0.981361734,0.994355597,0.960909091,0.977346278,0.658054711,0.621212121,0.450549451,0.522292994
997,0.983643971,0.995313964,0.965454545,0.980156899,0.658054711,0.613207547,0.476190476,0.536082474
998,0.978318752,0.995251662,0.952727273,0.973525314,0.645896657,0.601010101,0.435897436,0.505307856
999,0.979459871,0.993396226,0.957272727,0.975,0.642857143,0.59223301,0.446886447,0.509394572
