,cols,n_estimators,min_samples_leaf,max_features,ac(train),ac(test),pr(train),pr(test),re(train),re(test),f1(train),f1(test)
133,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,134,auto,0.7300021818154924,0.7194290363138821,0.7102479598242311,0.6874803890806401,0.4534496924032623,0.43920137914444934,0.5535144258405391,0.535985126473898
134,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,135,auto,0.7300169737849321,0.7194142445085423,0.7121370444254457,0.6889549595141701,0.45067430815782616,0.436635529006134,0.5520102105934906,0.5345144904419523
135,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,136,auto,0.729325449213622,0.7190296575697064,0.7102340059093998,0.6874921195309545,0.4503737250265515,0.4371968087238905,0.5512124835218738,0.5344933218968264
136,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,137,auto,0.7300502557161717,0.7193994527032024,0.7117021780676954,0.688387056077714,0.4514758631745586,0.43751753999117987,0.552480091221746,0.5350034317089911
137,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,138,auto,0.7296582685260172,0.7186006952148509,0.7098442338221657,0.6860501665933237,0.45248782638318336,0.43751753999117987,0.5526748946012593,0.534296205630355
138,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,139,auto,0.7295029528468994,0.7186746542415502,0.7092838862633654,0.6853103103103103,0.4526280985111116,0.4391612877360382,0.552609528003572,0.5352945488308453
139,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,140,auto,0.7299023360217738,0.7191036165964055,0.7102109413039722,0.6865091797731687,0.45304891489489607,0.4392414705528605,0.5532045047194338,0.5357195247176176
140,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,141,auto,0.7285673607798326,0.7184231935507729,0.7077642097312268,0.6854398191749859,0.4506442498446987,0.4376779056248246,0.5506690990119618,0.5342304869097136
141,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,142,auto,0.7288410122144687,0.7178611049478589,0.7088459839737523,0.6850602257677997,0.4502534917740416,0.435512969570621,0.5507040354897612,0.5324999999999999
142,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,143,auto,0.7290074218706664,0.7183048591080541,0.7091712010093841,0.686547340459174,0.4505240165921888,0.4351922383033316,0.5510045278810864,0.5327084457967316
143,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,144,auto,0.7288410122144687,0.7180533984172768,0.7085170719415397,0.6850616662471684,0.45075446365949945,0.43647516337248926,0.5509791674321197,0.5332190522835802
144,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,145,auto,0.7290591937637056,0.7182013164706752,0.709031048660229,0.6854930109557991,0.45097489128910084,0.43647516337248926,0.5512992461126728,0.5333496631965707
145,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,146,auto,0.7279091181397619,0.7182604836920347,0.7077103395843892,0.6872221516575638,0.4476885157204978,0.43382913041735155,0.5484405493979453,0.5318882253188822
146,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,147,auto,0.7281716755973182,0.7176392278677612,0.7081242778683465,0.6853470111448835,0.4482696431076288,0.4339093132341739,0.5490008405578359,0.5313857861789616
147,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,148,auto,0.7287115824818706,0.71868944604689,0.7085074509185524,0.687345854676532,0.4501733362723684,0.4357535180210881,0.5505419033090104,0.5333693198547452
148,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,149,auto,0.7289963278935866,0.7183788181347533,0.7086769056461257,0.6857772183763373,0.45122537723182976,0.43687607745660106,0.551379213242406,0.5337349692650554
149,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,150,auto,0.7285710587721925,0.7182604836920347,0.7077426561983731,0.6851991456213092,0.4506943470332445,0.4372769915407128,0.5506999749025178,0.533858691661976
150,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,151,auto,0.7284305350625145,0.7186302788255307,0.7078688886436376,0.68719570028454,0.4498527142656754,0.4357134266126769,0.5501093528882027,0.5332940772363708
151,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,152,auto,0.7276687486363653,0.7182604836920347,0.7064076873313663,0.6853621730382293,0.44857022623890347,0.4369963516818346,0.5487091179841037,0.5336989252576688
152,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,153,auto,0.7284453270319543,0.7179794393905776,0.709612297127597,0.6867967707075202,0.4472777187744224,0.43314757647436153,0.5487017177273147,0.5312484633918474
153,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,154,auto,0.7277057285599648,0.7174617262036832,0.7074291873385218,0.6852956102512052,0.44717752439733083,0.43310748506595037,0.5479726203996439,0.5307686638661655
154,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,155,auto,0.7280200579105603,0.718127357443976,0.7091004650570173,0.6880470197406248,0.446095425124742,0.4317844685883815,0.5476585851876452,0.5305941472066213
155,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,156,auto,0.7272471775073313,0.7171806819022262,0.7051522358908123,0.6831247248254607,0.4485501873634852,0.43543278675379865,0.5483149920694702,0.5318544635424318
156,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,157,auto,0.7274172851558889,0.7180829820279565,0.7066145148775119,0.6864149030541122,0.4470873494579484,0.43431022731828567,0.5476603970421282,0.5320073664825046
157,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,158,auto,0.7280792257883195,0.7176096442570816,0.7077521586488281,0.6849557522123894,0.44840991523555696,0.4344305015435192,0.5489941118743866,0.5316586119765473
158,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,159,auto,0.7274690570489282,0.7175208934250425,0.7063006684682122,0.6847427632410568,0.44780874897300765,0.4343503187266969,0.5481068154643284,0.531534404513676
159,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,160,auto,0.7275319229190472,0.7173433917609644,0.7063469497362019,0.6838522627001135,0.44802917660260905,0.4349917812612757,0.5482858404041395,0.5317454483079713
160,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,161,auto,0.7267886264546978,0.7177131868944605,0.7069794178229837,0.6866042423084273,0.4436206240105805,0.43214529126408213,0.5451601583422088,0.5304364942670144
161,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,162,auto,0.7271732176601323,0.7178019377264995,0.7046980921373409,0.6847011400138565,0.4489108871210148,0.43583370083791045,0.5484469198518837,0.5326310632043116
162,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,163,auto,0.7263337733944242,0.7164706752459138,0.7047907803670074,0.6833682606210707,0.4448530148488067,0.4314236459126809,0.545435559759708,0.5289260260506268
163,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,164,auto,0.7262228336236257,0.7170179720434879,0.7017156632541248,0.6822172059192375,0.44914133418832536,0.43619452351361104,0.5477127217633547,0.5321464380915115
164,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,165,auto,0.7270659758816939,0.7177131868944605,0.703800087790807,0.6834721613327488,0.44981263651483877,0.43751753999117987,0.548846534713987,0.533512588609142
165,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,166,auto,0.726555652936021,0.7166185932993122,0.705495343737088,0.6835692073364219,0.4448029176602609,0.4318245599967927,0.5456087309195488,0.5292874692874693
166,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,167,auto,0.7261451757840668,0.7170179720434879,0.7028500307217243,0.6831127914303717,0.44698715508085685,0.4346309585855751,0.5464511664084175,0.5312522970622106
167,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,168,auto,0.7262302296083456,0.7168108867687302,0.7043026094676432,0.6847673677501593,0.4451235396669539,0.4307420919696909,0.5454924977284448,0.5288312455393399
168,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,169,auto,0.7259491821889896,0.7160712965017381,0.7039653311321353,0.682917515274949,0.4443320040879306,0.4301808122519344,0.5447967469687105,0.5278563522321978
169,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,170,auto,0.7263152834326244,0.7169735966274684,0.7038418382666688,0.68279942098307,0.4462356972526702,0.43495168985286453,0.5461881373288447,0.5313969435736676
170,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,171,auto,0.7255793829529948,0.7157458767842615,0.7032748872371514,0.6814551907719609,0.4436707211991263,0.4310628232369803,0.5440928918105302,0.528081333955453
171,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,172,auto,0.7257975645022318,0.7164558834405739,0.7028317548658435,0.6830923389142567,0.44538404504739193,0.4318245599967927,0.5452460242988476,0.5291444572719903
172,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,173,auto,0.7259713701431493,0.717284224539605,0.7038317579141027,0.6857397731617179,0.4446426066569144,0.4314637373210921,0.5449901140871188,0.529665083544553
173,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,174,auto,0.72521328170936,0.7166038014939723,0.702820508741509,0.6831770965290094,0.4426587579905016,0.43242593112296035,0.5431956082057209,0.5296211730622867
174,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,175,auto,0.7250209861066427,0.715701501368242,0.7027746346438873,0.6825751292030882,0.44182714466064166,0.4288978871827767,0.5425553511777697,0.5267874729170771
175,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,176,auto,0.7252687515947592,0.7164410916352341,0.7016725686100923,0.6828171511812021,0.4447127427208785,0.43222547408090445,0.5443941568237849,0.5293626632622999
176,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,177,auto,0.7256903227237933,0.7158346276163006,0.7050699356655891,0.6837650679661451,0.4414263671522754,0.4275347792967967,0.5429349567446331,0.5261106588717037
177,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,178,auto,0.7253094295107186,0.7155683751201835,0.7021910299266488,0.6812357269728495,0.44409153758291087,0.43054163492763503,0.54408416039085,0.5276242415309407
178,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,179,auto,0.7249174423205642,0.7157754603949412,0.7012047429828866,0.6810824481537683,0.4437909544516362,0.43186465140520386,0.5435624305866615,0.5285703770946294
179,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,180,auto,0.7250283820913626,0.7153021226240662,0.7002376193998143,0.6795486067330727,0.4458449391820131,0.43214529126408213,0.5448078700727872,0.5283176081362578
180,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,181,auto,0.7242444077110537,0.7149027438798905,0.7009539279856035,0.6805299025539775,0.44100555076849085,0.42837669887343144,0.5413932435008826,0.5257848636945183
181,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,182,auto,0.725287241556559,0.7162044227497966,0.7026572004891917,0.6833556277469902,0.44325992425305094,0.43010062943511207,0.5435991325022885,0.5279267752571232
182,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,183,auto,0.7245698310387291,0.7150654537386288,0.7019054452682771,0.6806845654663444,0.44105564795703667,0.42893797859118793,0.5417146091889664,0.5262536582966479
183,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,184,auto,0.7245513410769293,0.7166925523260114,0.6999557759737183,0.6835065922920892,0.44403142095665593,0.4323056568977268,0.5433668464933791,0.5296299025025173
184,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,185,auto,0.7239559643069777,0.715331706234746,0.7014815408024345,0.6825813893873366,0.4388213133478949,0.4270135909874514,0.539900518364655,0.5253656250770711
185,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,186,auto,0.7249396302747239,0.7162340063604763,0.7008642892129754,0.681958925750395,0.44443219846502213,0.4326664795734274,0.5439406480885374,0.5294348508634223
186,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,187,auto,0.7238080446125799,0.7151689963760077,0.6992085269719416,0.6805740776020829,0.44168687253271344,0.4296596239425891,0.5413839474863833,0.5267633325141312
187,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,188,auto,0.7239189843833783,0.7143554470823164,0.7006942781900886,0.6797982377729537,0.43987335430735625,0.42685322535380665,0.5404620185767661,0.5244181751015885
188,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,189,auto,0.7248804623969647,0.7159529620590193,0.7026850241700037,0.683129147524247,0.44130613389976553,0.42921861845006615,0.5421356785465914,0.5271943863104764
189,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,190,auto,0.7236231449945825,0.7153021226240662,0.6993431829386599,0.6809632736052865,0.4405947538224155,0.4296596239425891,0.5406030058087716,0.5268798702096802
190,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,191,auto,0.7235380911703037,0.7152725390133866,0.6982177340213366,0.6803725291434364,0.441977436226279,0.43054163492763503,0.5413046679428655,0.5273651386058389
191,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,192,auto,0.7231904798884685,0.71494711929591,0.6993225971370143,0.681028979956594,0.438570827405166,0.4277352363388526,0.5390706782103227,0.525450023393829
192,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,193,auto,0.7231904798884685,0.7151098291546484,0.6999871761990254,0.6822759638206427,0.4375288058834138,0.42641221986128375,0.5384795610086934,0.5248198953912958
193,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,194,auto,0.7237266887806609,0.7145625323570742,0.7010623127333323,0.6806373176350141,0.4383904775264012,0.4264523112696949,0.5394502425763021,0.5243646939932465
194,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,195,auto,0.7239152863910183,0.7154056652614451,0.6996887307838903,0.6811971786236258,0.4414363865899846,0.42977989816782264,0.5413395259685209,0.5270403146509341
195,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,196,auto,0.7230536541711505,0.7149323274905702,0.6993359468757501,0.6812863627645291,0.4378995250786526,0.4272140480295073,0.5385672300232285,0.5251330573625075
196,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,197,auto,0.7233383995828665,0.7146069077730937,0.6990633064644598,0.6801683995662435,0.4396829849908823,0.4274946878883855,0.5398326977488005,0.525012309207287
197,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,198,auto,0.7237414807501008,0.7153612898454257,0.7001259706918821,0.682341650671785,0.43992345149590206,0.4275748707052079,0.5403306690294674,0.5257190742612082
198,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,199,auto,0.7231941778808285,0.7146216995784336,0.6992700963089553,0.6802577845839715,0.4386710217822576,0.42741450507156314,0.5391307560169194,0.524978456235381
199,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",50,200,auto,0.7224693713782787,0.7143406552769765,0.6968434443826031,0.6795484981825138,0.43906177985291467,0.4272140480295073,0.5387022023344867,0.5246159905474597
